MH_05,LM_30,LM_40,BH_35A,BH_35B,BH_35E,BH_40A,BH_40B,BH_40C,BH_40D,BH_40E,BH_40F,BH_40G,BH_40H,AGEGRP,SEX,PCHILD,MARSTATC,DWELCODC,PEDUC_LC,PTELEWSC,PEMPSTC,PFSCDV,PERS_WGT
2,6,4,2,1,9,9,9,9,9,9,9,9,9,5,2,1,1,1,7,9,4,0,5915.8349
4,5,3,3,4,4,1,3,3,1,1,1,3,3,5,2,0,1,1,2,1,1,0,1955.1612
2,1,3,3,4,4,3,3,3,3,3,3,3,3,6,2,0,1,1,2,4,3,0,3122.6249
2,6,4,1,4,2,2,3,3,2,2,1,3,3,5,1,0,1,1,4,9,4,0,8510.2371
3,5,4,1,4,3,1,3,3,3,3,3,3,1,3,2,1,1,1,6,1,1,0,2229.5285
2,5,4,3,4,4,3,3,3,3,3,3,3,3,5,2,0,1,1,4,3,1,0,2122.6302
2,6,3,1,1,4,3,3,3,3,1,1,3,1,3,2,0,4,1,3,9,4,0,17371.8206
3,6,5,1,4,4,9,9,9,9,9,9,9,9,7,2,0,1,4,4,9,4,0,2543.6136
4,4,4,1,4,4,3,3,3,1,1,1,1,3,2,2,0,4,4,2,3,1,0,952.6469
5,5,4,1,4,4,1,3,3,1,1,1,3,3,3,1,1,1,1,7,1,1,0,755.5043
4,3,3,1,4,4,3,3,3,1,3,3,1,3,4,1,1,1,4,2,3,1,2,4402.9966
1,5,4,3,4,3,3,3,3,3,3,1,3,3,4,1,0,1,1,6,2,1,0,1478.9565
2,6,4,3,4,4,3,3,3,3,1,1,3,3,6,2,0,1,1,2,9,4,0,8800.3267
4,5,4,1,4,4,2,3,3,2,3,3,3,3,5,2,0,1,1,7,1,1,0,1005.5296
1,3,3,3,3,3,3,3,3,3,3,3,3,3,6,1,0,4,2,6,3,1,9,1100.5384
2,6,4,3,4,4,3,3,3,1,1,1,3,3,6,2,0,1,1,3,9,4,0,11804.5839
1,3,4,1,4,4,1,3,3,1,3,3,3,1,3,1,1,2,2,3,3,1,0,34678.9369
4,4,4,3,1,3,1,3,3,2,3,3,1,3,3,2,0,3,4,4,1,1,0,2149.1186
1,6,4,3,9,4,3,9,9,9,1,1,9,9,7,1,0,3,1,6,9,4,0,1513.8405
1,3,3,1,4,3,3,3,3,3,3,1,3,1,5,1,0,3,2,4,2,1,0,4498.8642
1,5,4,1,4,3,3,3,3,2,3,1,3,3,5,1,1,1,1,6,2,1,0,6145.7479
1,6,3,1,1,4,3,3,3,3,1,1,3,1,7,1,0,1,1,5,9,4,0,1465.4609
1,4,2,3,1,4,3,3,3,3,1,1,3,1,3,2,1,1,1,6,3,1,0,12087.6147
1,6,4,1,4,4,3,3,3,3,3,1,3,3,6,2,0,1,3,7,9,4,0,9801.9667
5,5,3,1,4,4,3,3,3,3,1,1,3,3,1,2,1,4,1,1,3,1,2,47982.1111
1,1,5,3,4,3,3,3,3,1,3,1,3,3,6,2,0,3,3,4,4,3,0,765.2105
3,6,5,3,4,4,2,3,3,1,1,1,3,3,6,2,0,1,4,2,9,4,0,1559.3231
4,6,3,1,4,4,1,1,1,1,2,1,1,3,3,1,0,4,4,3,9,4,0,9983.1001
2,4,3,3,1,2,3,3,3,2,2,2,2,3,3,2,1,1,1,6,3,1,0,7049.1186
3,6,3,4,4,4,3,3,3,1,1,1,3,3,7,1,0,1,4,4,9,4,0,4354.8912
1,6,4,1,4,3,3,3,3,3,1,1,1,3,5,1,0,1,1,2,9,4,0,1197.3995
3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,2,1,2,1,7,2,1,0,3039.8158
3,4,5,3,4,4,3,3,3,1,3,3,3,3,2,2,1,1,1,7,4,2,0,10427.6975
2,4,4,1,1,4,2,3,3,2,1,1,3,1,3,2,0,4,1,6,1,1,0,2089.3518
4,6,5,3,4,4,3,3,3,3,1,1,3,3,5,2,0,4,1,2,9,4,1,2069.6769
2,4,3,3,4,4,3,3,3,1,1,1,9,9,5,2,0,2,1,4,3,1,0,2147.9282
3,1,3,3,4,4,3,3,3,3,3,1,3,3,1,2,0,4,4,2,4,3,0,7882.544
4,5,4,1,4,4,3,3,3,3,1,1,3,3,4,1,0,4,1,6,3,1,0,1584.4724
2,5,4,1,4,2,2,3,3,1,1,1,3,3,5,2,0,3,3,6,1,1,0,407.1536
3,5,2,1,4,2,3,3,3,1,1,1,1,3,5,2,0,3,2,2,1,1,0,4211.9976
2,6,4,1,4,4,1,3,3,3,2,2,3,3,2,2,1,1,1,4,9,4,0,1558.5899
1,6,4,4,4,4,3,3,3,3,1,1,1,3,7,1,0,3,4,6,9,4,0,2019.2274
3,6,4,1,4,4,3,3,3,3,1,1,3,3,5,1,0,1,1,6,9,4,0,11793.4766
2,5,4,1,4,4,9,3,3,3,3,3,9,9,6,2,0,1,1,2,3,1,0,2328.1894
2,4,1,4,4,4,3,3,3,3,3,1,3,3,3,1,0,1,1,2,4,3,0,13854.1861
1,1,1,3,4,3,3,3,3,1,1,1,3,3,5,2,0,1,1,2,3,1,0,5054.1581
3,6,2,3,2,4,2,3,3,3,1,1,3,1,4,1,1,1,1,4,9,4,3,3610.218
2,6,4,3,4,4,1,3,3,3,1,1,3,3,6,1,0,1,1,1,9,4,0,39626.8724
1,5,4,1,3,4,3,3,3,1,1,1,3,3,3,1,0,4,3,7,2,1,0,1390.5354
2,6,4,3,4,4,3,3,3,3,3,3,3,3,6,1,0,1,1,1,9,4,9,4124.3332
1,6,4,3,3,3,3,3,3,3,1,1,3,3,7,2,0,1,4,3,9,4,0,5728.7418
2,2,1,3,4,3,9,9,9,1,1,3,9,1,5,2,0,1,1,2,1,1,0,12209.4128
3,6,4,1,4,4,3,3,3,3,1,1,1,3,1,2,1,4,1,1,9,4,0,6802.6187
2,4,4,1,4,4,3,3,3,1,1,1,3,3,4,1,0,1,4,7,2,1,0,3399.298
4,6,2,1,3,4,3,1,3,3,3,3,3,3,5,2,0,1,1,6,9,4,0,1138.8831
3,4,3,1,4,4,3,3,3,3,2,3,3,3,2,2,1,1,1,2,1,1,0,2714.2372
4,6,3,1,4,4,3,3,3,1,1,1,1,3,1,2,0,4,2,4,9,4,0,2070.356
2,6,4,1,4,2,3,3,3,3,1,1,3,3,3,2,1,2,2,4,9,4,2,8250.5149
2,4,3,3,3,3,2,3,3,2,2,1,2,3,3,1,1,2,1,4,2,1,0,1179.9919
2,6,3,3,4,4,3,3,3,2,1,1,3,3,7,2,0,4,1,6,9,4,0,1404.5753
4,6,5,3,4,3,2,3,3,1,1,1,1,1,2,2,1,1,1,6,9,4,0,12128.2047
2,6,4,1,9,1,1,3,3,1,1,1,3,1,6,1,0,1,1,7,9,4,2,721.4238
3,6,3,1,4,4,3,3,3,3,3,1,1,3,3,1,0,4,1,3,9,4,0,6039.9084
1,2,2,3,4,3,3,3,3,3,1,1,3,3,3,1,1,1,1,2,3,1,0,6651.0628
1,6,2,2,4,4,3,3,3,3,1,1,3,3,7,1,0,1,1,3,9,4,0,2073.5967
3,3,5,1,1,3,3,3,3,3,1,1,3,3,3,1,1,1,2,7,1,1,1,12725.4518
4,5,3,3,4,4,3,3,3,1,3,1,3,1,3,2,1,1,1,4,4,2,0,16139.8838
3,6,1,3,4,9,3,1,3,1,1,3,3,3,6,2,0,3,4,2,9,4,0,2698.8149
4,1,1,1,3,3,1,2,1,1,1,1,1,3,1,1,0,4,2,2,4,3,1,3861.5259
4,6,2,1,1,9,3,3,2,3,1,3,2,2,4,2,0,2,2,4,9,4,3,2959.0633
2,1,1,1,4,4,3,3,1,3,3,3,3,3,3,1,0,3,3,4,1,1,0,13248.4491
1,6,4,4,4,4,3,3,3,3,3,1,3,3,6,2,0,1,1,6,9,4,0,2720.1593
3,6,1,1,1,2,2,3,3,3,1,1,3,3,7,2,0,1,1,4,9,4,2,2310.9867
4,5,3,3,3,4,3,3,3,3,3,1,3,3,4,2,0,1,1,7,1,1,0,2599.9304
1,3,4,4,4,4,3,3,3,3,3,1,3,3,6,1,0,4,1,5,3,1,0,977.9208
2,4,4,1,4,4,3,3,3,3,3,3,3,3,4,1,0,1,1,2,3,1,0,4509.386
1,5,4,4,4,4,3,9,9,9,9,9,9,9,4,1,0,1,4,4,2,1,0,7060.6125
3,5,4,1,4,3,2,3,3,3,2,1,3,2,3,2,1,1,4,4,3,1,0,16426.9851
1,5,4,3,4,4,3,3,3,1,3,2,3,3,2,1,0,4,1,6,3,1,2,4497.5422
1,4,4,1,1,4,3,3,3,3,3,1,3,1,2,2,0,4,2,7,2,1,0,1952.4663
1,1,4,4,4,4,3,3,3,3,3,3,3,3,4,1,1,1,1,7,2,1,0,4083.2841
3,5,4,1,4,4,3,3,1,3,1,3,3,3,4,2,0,4,4,6,1,1,0,563.8645
2,2,2,1,4,3,1,3,3,2,3,1,3,3,4,1,1,1,1,6,4,3,0,1492.8378
1,4,4,4,4,4,3,3,3,3,1,3,1,3,5,1,0,1,1,2,4,2,0,6796.3397
2,4,4,3,4,4,2,3,2,2,2,1,2,2,5,1,0,3,4,6,4,3,0,3445.7136
4,4,4,1,4,4,3,3,3,1,1,1,3,3,3,2,1,1,1,6,1,1,0,2386.4492
3,5,3,3,4,4,3,3,1,1,1,1,1,3,3,2,1,2,1,6,3,1,0,5428.0489
2,6,4,1,4,4,1,3,3,3,1,3,3,3,5,1,0,1,1,7,9,4,0,16161.3757
2,6,4,3,4,3,3,9,9,3,1,1,9,9,6,1,0,1,1,2,9,4,0,4732.3297
4,3,3,3,4,4,3,3,3,3,2,3,3,3,4,2,0,1,1,2,3,1,0,1264.1965
3,5,4,3,4,4,3,3,3,1,3,3,3,3,5,2,0,1,1,2,3,1,0,688.8984
3,6,3,4,1,4,3,3,3,3,1,1,3,3,6,2,0,2,3,7,9,4,0,12045.2369
3,6,1,1,4,3,3,3,3,3,1,1,1,3,1,2,1,4,1,1,9,4,0,9143.6661
4,3,4,1,4,4,3,3,3,1,3,3,3,3,6,2,0,3,4,4,2,1,0,11999.8055
3,4,4,1,4,4,3,3,1,1,3,3,3,3,2,1,0,4,2,6,2,1,0,2833.1203
2,4,3,1,4,4,3,3,3,1,1,1,1,1,2,1,1,1,1,7,1,1,0,15069.5391
2,6,4,3,3,4,3,3,3,1,1,1,3,3,5,2,0,3,1,2,9,4,0,1152.2389
1,5,4,3,4,1,3,3,3,1,1,1,1,1,5,2,0,3,1,2,1,1,0,1174.6156
1,5,4,3,4,4,3,3,3,3,1,1,3,1,5,1,0,4,1,4,2,1,0,5902.6661
2,5,4,3,3,4,3,3,3,1,3,1,3,3,5,2,0,1,1,7,4,2,0,629.7317
1,6,4,1,1,4,3,3,3,2,1,1,3,3,6,2,0,1,1,6,9,4,0,1220.7117
2,1,1,4,4,3,1,3,3,3,1,1,3,3,2,1,1,2,4,2,3,1,3,8488.8021
3,2,2,1,4,4,3,3,3,1,1,1,3,1,3,2,0,1,1,4,3,1,2,10122.9084
3,4,1,3,3,3,3,3,3,3,1,1,1,1,3,1,1,1,1,3,9,1,2,4207.7829
1,5,4,1,1,3,2,3,3,2,3,3,3,1,4,2,1,1,1,6,1,1,0,595.4975
2,6,4,1,4,4,3,3,3,3,1,3,3,9,7,2,0,1,1,6,9,4,0,1621.6729
2,4,4,4,4,4,3,3,1,3,3,3,3,3,6,1,0,1,1,4,3,1,0,1895.4737
3,6,1,1,1,3,3,3,3,2,3,1,3,3,1,1,0,4,2,4,9,4,3,1903.8353
2,6,4,4,4,4,3,3,3,3,3,1,3,3,7,1,0,1,2,2,9,4,0,2333.9412
2,1,1,3,1,3,3,3,3,2,2,2,3,3,3,2,1,1,4,4,3,1,9,5018.1745
1,6,4,3,4,4,1,3,3,3,1,1,3,3,7,2,0,1,2,2,9,4,0,5471.6399
2,5,4,3,4,4,3,3,3,1,1,1,1,3,4,1,0,4,1,7,3,1,0,364.337
4,6,4,1,4,3,1,3,3,3,1,1,3,3,4,2,1,1,1,6,9,4,0,14230.5527
2,2,4,4,4,4,2,3,3,2,1,1,3,3,5,1,0,1,1,4,3,1,0,12507.3483
1,2,1,1,3,4,2,3,3,3,1,1,3,1,3,1,0,1,3,7,4,2,0,5855.1108
1,6,4,3,4,4,3,3,3,3,3,3,3,3,6,1,0,1,1,6,9,4,0,2969.7979
2,6,4,4,4,4,3,3,3,3,3,3,3,3,6,1,0,3,4,3,9,4,0,9591.0792
3,1,2,1,3,3,1,3,3,3,3,1,1,1,4,2,1,1,1,4,4,3,0,4536.3963
1,5,4,1,4,4,3,3,3,3,3,3,3,3,1,2,0,4,4,2,3,1,0,5515.8169
4,6,5,1,3,4,3,3,3,1,1,1,3,3,5,2,0,3,1,6,9,4,0,1713.8509
4,6,3,1,4,2,1,3,3,1,3,1,3,3,6,1,0,3,3,7,9,4,0,4241.1148
5,4,4,3,4,4,3,3,3,2,1,1,1,1,3,2,0,4,4,6,2,1,0,3302.4315
3,6,5,1,1,2,1,3,3,1,1,1,3,1,6,2,0,3,2,2,9,4,9,1029.315
3,5,5,1,4,4,1,3,3,3,1,3,3,3,3,2,0,1,1,6,3,1,0,2518.8723
1,5,4,3,4,4,3,3,3,1,1,1,3,3,2,2,1,2,4,3,4,2,1,14322.6553
1,5,4,1,4,3,2,3,3,2,2,1,2,3,4,1,1,1,1,6,1,1,0,5453.7807
2,6,4,3,4,4,3,3,3,3,1,3,3,1,6,1,0,1,4,6,9,4,0,1959.7524
2,6,2,3,4,4,3,3,3,3,1,1,1,3,5,1,0,1,1,2,9,4,0,9944.0194
2,5,4,1,4,4,3,3,3,3,3,1,1,1,5,1,0,1,1,4,3,1,0,4022.9179
1,6,4,1,4,2,3,3,3,3,1,1,3,3,6,2,0,1,1,4,9,4,9,1322.1739
4,6,4,4,4,4,3,3,3,3,3,3,3,3,7,1,0,1,2,1,9,4,0,12137.4411
1,6,5,4,4,4,3,3,3,3,3,3,3,3,3,2,1,1,1,7,9,4,0,2214.9435
3,5,5,3,4,4,1,3,3,2,1,3,3,1,5,2,0,2,1,6,3,1,0,2094.2995
2,4,5,1,4,3,3,3,3,3,3,1,3,3,6,2,0,1,4,6,2,1,0,13429.5647
1,6,2,3,4,3,3,3,3,2,3,3,2,2,5,2,0,2,1,2,9,4,0,7395.2958
3,4,5,1,2,2,3,3,3,1,3,1,1,1,3,1,1,1,4,4,9,9,1,3354.4422
4,6,5,3,9,2,3,3,3,3,1,1,3,1,6,1,1,2,1,2,9,4,0,18530.1935
9,6,4,3,4,4,3,3,3,3,3,1,3,3,7,1,0,1,1,2,9,4,0,7468.3464
3,6,5,3,3,9,3,3,3,3,1,1,1,3,6,2,0,1,1,7,9,4,0,10892.9977
3,6,4,3,4,3,3,9,9,9,1,1,9,1,7,1,0,1,1,5,9,4,0,1193.8597
2,4,4,1,4,4,3,3,3,3,1,3,3,3,3,2,1,1,1,4,1,1,0,2753.8179
1,5,5,1,4,4,3,3,3,3,3,3,3,3,7,1,0,1,1,4,3,1,0,2875.1413
1,5,4,1,4,4,2,3,3,3,1,1,3,3,5,1,0,2,4,2,4,3,0,3610.353
3,6,2,1,4,4,3,3,3,3,2,1,3,3,6,2,0,1,1,6,9,4,0,3305.0633
3,6,4,1,4,4,3,3,3,3,1,1,3,1,6,2,0,4,2,5,9,4,0,1975.2095
2,5,4,1,4,4,3,3,3,3,3,3,3,3,2,2,0,4,4,4,3,1,0,946.6032
2,5,3,3,3,4,3,3,3,2,3,1,1,1,3,1,1,2,2,6,1,1,9,2541.6623
4,6,4,3,4,4,3,3,3,3,3,1,3,3,5,1,0,1,1,3,9,4,0,44957.063
2,6,4,3,9,9,3,3,3,9,1,1,3,3,6,2,0,1,1,6,9,4,0,1897.4841
3,5,4,3,3,3,3,3,3,3,3,1,3,3,3,2,0,1,4,6,1,1,0,5598.044
4,6,3,1,4,4,2,1,3,1,1,1,3,3,3,2,0,3,3,2,9,4,2,9833.0969
2,6,4,1,4,4,3,3,3,3,1,1,3,3,6,1,0,1,4,7,9,4,0,2006.1724
4,6,2,3,4,2,3,3,3,3,1,1,3,1,1,2,0,4,1,2,9,4,0,51322.584
1,6,4,3,4,4,3,3,3,3,1,3,3,3,6,1,0,3,1,3,9,4,0,1962.1598
2,3,2,3,4,4,3,3,3,3,1,1,3,1,3,1,1,1,1,1,3,1,0,5641.8197
3,6,1,3,1,4,3,3,9,1,1,1,3,3,5,2,0,4,2,4,9,4,0,6862.5103
2,6,5,3,4,3,3,3,3,2,1,1,1,2,1,2,0,4,1,2,9,4,0,9654.0196
2,5,4,1,4,4,3,3,3,3,1,1,3,3,4,2,0,3,1,7,1,1,0,565.3954
2,5,4,1,4,3,1,1,3,2,1,1,3,3,2,2,0,4,4,2,3,1,0,9974.3777
4,3,5,1,4,4,3,3,3,1,1,1,1,3,5,2,0,3,1,2,1,1,0,1039.8191
2,6,2,4,4,4,3,3,3,3,3,3,3,3,5,1,0,1,1,3,9,4,0,23513.3385
4,6,4,1,1,4,3,3,3,3,3,1,1,1,1,1,1,4,1,1,9,4,0,25257.8631
3,6,2,3,4,3,3,3,3,3,1,1,3,3,7,2,0,1,1,4,9,4,0,3604.7793
2,5,4,3,3,4,3,3,3,3,3,3,3,1,4,2,1,1,1,6,3,1,0,5353.9011
2,6,3,1,4,2,1,1,3,1,1,1,3,3,6,1,0,3,1,2,9,4,0,1973.3566
3,3,3,3,4,4,3,3,3,1,1,1,3,3,3,1,1,1,1,4,3,1,1,1352.995
2,4,4,3,4,3,1,3,3,2,1,1,3,3,4,2,0,1,1,2,2,1,0,55895.9395
2,5,4,1,4,4,3,3,3,3,3,3,3,1,4,1,1,1,1,4,3,1,0,7289.4914
3,4,4,3,4,3,2,3,3,2,3,3,3,3,4,1,1,1,1,7,1,1,0,6926.178
3,6,3,1,4,3,3,3,3,3,1,1,3,3,4,2,0,4,1,4,9,4,0,1116.9341
2,6,4,3,4,4,3,9,9,1,1,1,9,9,6,2,0,1,1,7,9,4,9,8108.9588
3,6,4,1,4,2,3,3,3,1,1,1,3,3,7,2,0,1,4,2,9,4,0,6338.8866
3,4,3,4,1,4,2,3,3,1,1,1,3,3,2,1,0,4,2,4,1,1,1,9539.9658
4,4,3,1,4,4,3,3,3,1,1,3,3,3,5,1,0,1,1,2,2,1,0,1307.8646
3,6,2,3,4,4,3,3,3,3,1,1,3,1,5,1,0,1,1,6,9,4,0,1835.2274
3,3,3,3,4,4,1,3,3,1,1,1,3,1,3,2,1,2,1,4,4,3,0,6881.9831
2,6,5,3,4,3,3,3,3,3,1,1,3,3,6,1,0,1,1,6,9,4,0,2419.5883
3,6,2,3,3,3,3,3,3,1,1,1,3,1,2,2,1,2,3,4,9,4,2,83492.2719
4,3,2,1,3,3,2,3,3,2,2,2,3,3,3,2,0,4,2,2,4,3,2,3337.9894
1,5,4,3,4,4,3,3,3,3,3,3,3,3,4,2,0,4,3,6,4,2,0,7776.3327
4,6,3,1,4,4,3,3,3,2,1,3,3,3,7,1,0,4,1,2,9,4,0,1378.9905
1,5,3,1,3,3,2,9,9,2,1,1,9,9,4,2,0,3,1,7,4,3,0,1060.8778
2,6,9,1,9,9,3,3,3,3,3,3,3,3,6,2,0,3,1,1,9,4,1,3124.2652
3,2,3,1,3,3,2,3,3,2,1,1,3,1,3,2,0,2,4,7,1,1,0,4583.5089
1,5,4,1,4,4,3,3,3,3,3,1,3,3,5,1,0,3,1,2,4,3,0,6293.9468
4,6,1,1,4,3,3,1,1,1,1,1,3,3,1,2,0,4,1,4,9,4,3,2890.964
3,6,4,3,9,3,3,3,3,1,1,1,3,3,6,1,0,4,1,2,9,4,0,4682.4577
4,1,1,1,4,3,3,1,3,1,1,1,3,3,4,2,1,1,1,6,4,3,1,5172.5842
1,6,3,3,4,4,3,3,3,3,3,3,3,3,6,1,0,3,1,1,9,4,0,10126.1277
1,4,2,3,4,4,3,3,3,3,1,1,1,1,5,2,0,1,1,4,2,1,1,6525.3654
3,6,4,4,4,4,3,3,3,3,3,1,3,1,5,2,0,4,3,4,9,4,1,3896.3821
3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,1,0,3,2,3,3,1,0,4267.8388
2,4,4,1,4,4,1,3,1,1,1,3,3,3,4,2,0,3,2,7,3,1,0,4304.9083
5,2,1,1,4,4,3,3,3,1,1,1,3,3,4,2,1,2,2,4,4,3,3,3527.1717
5,6,5,3,3,4,1,1,1,1,1,1,1,3,5,2,0,3,2,2,9,4,2,12587.4191
3,5,4,3,4,4,3,3,3,3,3,3,3,3,5,1,0,1,1,1,3,1,0,1933.0626
3,6,4,4,4,3,3,3,3,1,1,3,3,3,7,1,0,3,4,2,9,4,0,1694.8488
2,6,4,3,4,4,1,3,3,3,2,3,3,3,6,2,0,4,1,4,9,4,0,851.0324
2,5,4,1,4,4,3,3,3,3,3,1,3,3,4,2,1,1,1,6,2,1,0,1559.7381
3,2,4,1,1,4,3,1,1,3,3,1,3,3,5,1,0,3,1,6,3,1,1,1092.017
2,6,2,1,9,9,1,9,1,1,1,1,1,9,5,2,1,2,1,4,9,4,0,2391.6131
4,5,4,1,1,4,3,3,3,1,1,1,1,3,2,1,0,4,3,6,1,1,0,5495.663
1,6,4,1,4,4,3,3,3,3,1,3,3,3,6,1,0,3,1,3,9,4,0,507.7585
3,5,3,2,4,2,2,3,3,1,1,2,1,1,4,2,1,4,1,1,3,1,9,1976.7742
3,6,5,1,3,2,9,9,9,2,2,2,9,1,3,2,1,1,3,7,9,4,9,3910.0874
4,4,4,4,4,2,3,3,3,3,3,3,3,3,4,1,0,2,3,4,1,1,0,9199.771
3,4,4,1,1,4,3,3,3,3,1,1,1,3,6,2,0,3,3,2,1,1,0,13930.9833
2,5,4,3,4,4,1,3,3,1,1,1,3,3,5,2,0,2,1,2,3,1,0,5729.5002
3,6,2,1,1,3,9,9,9,3,1,1,3,3,6,2,0,4,2,7,9,4,2,2234.8935
2,4,4,3,4,2,3,1,3,1,1,1,3,3,2,2,0,4,4,6,3,1,0,5358.089
3,3,3,1,4,3,3,3,3,3,1,1,1,1,3,1,0,4,3,6,2,1,0,2098.3081
1,4,2,1,3,4,3,3,3,1,3,3,3,3,5,1,0,2,4,3,4,3,0,2065.3307
3,4,2,3,1,4,3,3,3,1,3,1,3,1,3,1,0,1,4,6,3,1,0,4674.5766
4,3,4,3,4,4,1,3,1,1,1,1,3,1,3,1,1,4,1,6,1,1,0,1519.1104
3,5,4,1,2,3,3,3,3,3,1,3,1,1,2,1,0,4,1,6,1,1,0,6970.1554
1,6,4,1,4,4,3,3,3,3,3,3,3,3,6,1,0,1,1,4,9,4,0,1351.2867
2,5,2,1,1,3,1,1,1,1,1,1,3,3,3,1,0,4,2,3,4,3,2,23074.0462
2,6,4,3,4,4,3,3,3,3,3,1,3,3,6,2,0,1,2,2,9,4,0,5812.5727
2,4,3,3,4,2,1,3,3,2,3,1,1,1,2,1,0,2,4,6,1,1,0,5798.4542
4,2,2,3,4,4,3,3,3,1,1,1,3,3,4,1,1,4,4,3,4,3,0,1716.4106
2,4,3,1,4,4,3,3,3,3,3,1,3,3,1,2,0,4,2,2,1,1,0,961.5663
2,6,2,1,1,4,3,3,3,3,1,1,1,3,6,2,0,1,1,7,9,4,0,1852.5649
3,4,4,1,4,2,2,3,3,2,2,1,3,3,3,2,1,1,1,6,1,1,0,3870.6663
1,4,4,1,4,3,1,3,3,2,3,3,3,3,4,1,1,1,1,2,2,1,0,33616.0965
2,6,4,3,4,4,3,3,3,3,3,3,3,3,7,2,0,4,1,4,9,4,0,1476.2025
1,3,5,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,1,6,2,1,0,9530.5367
4,5,4,1,4,2,1,3,3,1,1,1,1,2,4,2,1,1,1,6,1,1,0,3230.2879
4,5,4,1,4,2,1,3,1,3,1,2,1,3,2,2,0,2,4,6,4,2,0,16210.5803
2,1,4,3,4,4,3,3,3,3,1,1,3,3,6,1,0,1,1,7,1,1,0,1367.8817
2,3,4,3,4,4,3,3,3,1,1,1,1,3,2,1,0,4,3,7,2,1,0,4559.9182
4,6,1,4,4,4,3,3,3,2,3,3,3,3,5,1,0,3,2,2,9,4,3,2731.2623
4,4,4,4,4,4,3,3,3,3,1,1,1,3,3,1,0,1,1,4,2,1,0,2178.5727
1,4,3,1,4,4,3,3,3,2,3,1,3,1,2,1,1,3,3,4,4,3,0,6968.6242
2,6,4,3,4,4,3,3,3,3,3,3,3,3,6,2,0,3,4,2,9,4,0,2809.6581
2,3,5,1,4,3,3,3,3,3,1,3,3,3,3,1,1,1,4,4,3,1,0,5908.5423
3,6,3,1,1,4,3,3,3,1,1,1,1,1,1,2,0,4,1,2,9,4,0,48867.0461
1,6,4,1,1,4,3,3,3,3,3,1,3,3,6,2,0,4,1,7,9,4,0,970.2609
1,6,4,3,4,3,3,3,9,2,1,1,9,9,7,1,0,3,1,7,9,4,0,939.8149
3,4,2,3,4,2,1,3,3,3,1,1,3,3,5,1,0,1,1,4,2,1,0,3413.5224
3,3,3,3,4,4,3,3,3,1,1,3,3,1,4,2,0,4,1,6,1,1,0,1205.9201
4,6,3,1,4,4,3,3,3,1,3,1,1,3,1,2,1,4,4,1,9,4,2,74278.3525
5,1,2,1,4,4,1,3,1,3,1,1,3,3,4,1,0,1,1,3,3,1,0,7092.0166
3,5,4,1,4,4,1,3,3,3,3,1,3,1,3,2,1,1,4,7,2,1,0,3042.2919
4,6,1,3,1,4,3,3,3,3,1,1,1,3,5,2,0,1,4,6,9,4,0,1372.3243
1,3,4,1,4,3,3,3,3,3,3,3,3,3,2,2,0,2,1,1,4,3,0,3879.1252
1,6,3,3,4,4,3,3,3,3,1,3,3,3,5,2,0,1,4,6,9,4,0,1821.5381
2,4,4,1,4,3,3,3,3,3,3,1,3,1,4,1,1,1,1,2,3,1,0,17651.3725
3,6,3,1,4,3,3,3,3,3,1,1,3,3,5,2,0,4,1,4,9,4,0,882.4628
2,4,4,1,4,4,3,3,3,1,3,3,3,3,3,2,0,3,1,3,1,1,0,2806.0103
3,3,2,1,4,4,1,3,3,3,3,1,3,3,3,2,1,1,1,4,3,1,0,6161.7822
2,5,5,1,4,4,3,3,3,1,1,1,1,3,5,2,0,2,1,4,3,1,0,1279.8561
3,6,4,1,1,4,3,3,3,3,3,3,3,3,5,2,0,1,1,6,9,4,0,2107.3832
3,3,4,1,4,3,3,1,3,3,3,3,3,3,3,2,1,4,1,4,3,1,2,9043.1943
1,6,4,3,4,4,3,3,3,3,3,3,3,1,7,2,0,1,1,1,9,4,0,4770.7083
3,5,4,1,4,2,2,3,3,2,1,1,3,1,3,2,1,1,1,4,3,1,0,15375.5219
2,2,1,1,1,1,3,3,3,3,1,3,1,3,3,1,0,4,3,6,2,1,0,3788.6547
4,5,5,1,4,4,1,3,3,3,1,1,3,1,3,1,0,3,4,6,2,1,0,4736.5234
2,4,3,1,4,2,3,3,3,2,1,3,3,1,6,1,1,1,1,6,3,1,0,18888.5099
3,1,2,3,4,4,3,3,3,3,1,1,3,1,3,1,1,1,1,7,3,1,0,5343.1364
3,6,5,3,9,4,3,3,3,1,1,1,9,9,7,2,0,1,1,2,9,4,0,5572.8239
1,5,4,3,4,2,1,3,3,1,1,1,3,1,3,2,1,1,1,6,1,1,0,1835.3894
1,5,3,3,4,3,1,3,9,3,1,1,1,3,3,1,0,4,3,6,2,1,0,3753.8123
3,4,3,1,3,4,3,3,3,3,1,3,3,1,4,1,0,1,4,6,1,1,0,27288.3621
4,6,4,1,4,3,3,3,3,1,1,3,3,3,6,2,0,3,3,2,9,4,0,8507.5025
4,4,4,1,4,3,2,3,3,2,1,1,2,3,4,2,0,4,3,7,3,1,0,6652.2317
2,6,1,3,4,4,3,3,3,2,3,3,3,3,6,1,0,1,1,3,9,4,0,1753.4278
2,5,3,3,4,2,1,3,3,3,2,3,3,1,3,1,1,1,1,3,3,1,2,3871.6603
